time;node_id;cpu_w;ram_w;bw_w;total_w;vm_policy;link_policy;wf_policy
2420.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2420.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2420.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2430.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2430.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2430.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2430.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2430.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2430.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2430.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2430.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2440.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2440.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2440.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2440.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2440.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2440.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2440.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2440.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2450.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2450.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2450.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2450.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2450.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2450.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2450.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2450.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2460.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2460.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2460.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2460.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2460.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2460.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2460.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2460.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2470.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2470.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2470.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2470.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2470.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2470.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2470.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2470.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2480.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2480.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2480.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2480.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2480.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2480.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2480.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2480.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2490.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2490.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2490.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2490.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2490.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2490.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2490.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2490.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2500.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2500.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2500.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2500.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2500.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2500.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2500.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2500.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2510.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2510.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2510.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2510.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2510.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2510.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2510.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2510.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2520.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2520.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2520.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2520.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2520.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2520.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2520.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2520.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2530.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2530.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2530.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2530.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2530.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2530.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2530.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2530.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2540.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2540.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2540.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2540.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2540.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2540.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2540.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2540.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2550.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2550.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2550.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2550.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2550.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2550.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2550.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2550.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2560.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2560.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2560.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2560.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2560.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2560.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2560.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2560.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2570.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2570.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2570.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2570.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2570.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2570.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2570.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2570.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2580.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2580.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2580.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2580.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2580.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2580.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2580.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2580.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2590.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2590.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2590.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2590.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2590.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2590.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2590.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2590.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2600.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2600.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2600.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2600.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2600.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2600.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2600.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2600.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2610.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2610.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2610.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2610.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2610.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2610.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2610.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2610.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2620.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2620.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2620.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2620.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2620.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2620.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2620.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2620.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2630.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2630.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2630.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2630.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2630.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2630.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2630.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2630.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2640.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2640.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2640.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2640.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2640.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2640.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2640.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2640.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2650.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2650.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2650.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2650.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2650.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2650.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2650.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2650.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2660.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2660.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2660.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2660.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2660.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2660.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2660.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2660.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2670.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2670.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2670.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2670.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2670.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2670.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2670.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2670.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2680.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2680.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2680.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2680.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2680.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2680.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2680.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2680.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2690.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2690.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2690.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2690.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2690.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2690.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2690.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2690.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2700.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2700.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2700.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2700.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2700.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2700.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2700.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2700.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2710.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2710.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2710.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2710.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2710.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2710.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2710.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2710.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2720.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2720.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2720.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2720.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2720.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2720.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2720.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2720.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2730.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2730.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2730.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2730.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2730.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2730.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2730.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2730.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2740.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2740.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2740.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2740.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2740.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2740.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2740.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2740.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2750.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2750.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2750.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2750.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2750.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2750.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2750.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2750.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2760.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2760.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2760.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2760.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2760.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2760.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2760.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2760.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2770.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2770.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2770.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2770.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2770.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2770.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2770.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2770.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2780.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2780.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2780.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2780.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2780.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2780.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2780.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2780.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2790.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2790.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2790.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2790.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2790.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2790.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2790.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2790.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2800.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2800.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2800.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2800.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2800.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2800.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2800.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2800.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2810.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2810.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2810.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2810.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2810.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2810.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2810.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2810.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2820.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2820.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2820.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2820.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2820.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2820.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2820.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2820.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2830.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2830.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2830.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2830.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2830.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2830.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2830.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2830.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2840.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2840.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2840.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2840.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2840.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2840.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2840.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2840.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2850.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2850.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2850.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2850.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2850.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2850.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2850.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2850.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2860.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2860.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2860.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2860.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2860.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2860.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2860.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2860.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2870.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2870.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2870.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2870.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2870.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2870.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2870.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2870.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2880.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2880.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2880.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2880.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2880.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2880.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2880.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2880.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2890.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2890.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2890.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2890.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2890.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2890.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2890.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2890.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2900.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2900.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2900.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2900.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2900.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2900.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2900.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2900.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2910.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2910.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2910.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2910.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2910.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2910.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2910.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2910.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2920.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2920.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2920.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2920.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2920.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2920.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2920.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2920.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2930.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
